"Participant","Experimental_Group","recruitment_platform","Messages","Effects_Perception","AI_or_Hum"
46,"Disclosed","Prolific","Human7_EP",4.33333333333333,"Human"
46,"Disclosed","Prolific","Human8_EP",4.33333333333333,"Human"
46,"Disclosed","Prolific","Human9_EP",4.33333333333333,"Human"
46,"Disclosed","Prolific","Human10_EP",5,"Human"
46,"Disclosed","Prolific","Human11_EP",5,"Human"
46,"Disclosed","Prolific","Human12_EP",5,"Human"
46,"Disclosed","Prolific","Human13_EP",4.66666666666667,"Human"
46,"Disclosed","Prolific","Human14_EP",5,"Human"
46,"Disclosed","Prolific","Human15_EP",4,"Human"
47,"Disclosed","Prolific","AI1_EP",3.66666666666667,"AI"
47,"Disclosed","Prolific","AI2_EP",3.33333333333333,"AI"
47,"Disclosed","Prolific","AI3_EP",3.66666666666667,"AI"
47,"Disclosed","Prolific","AI4_EP",3.66666666666667,"AI"
47,"Disclosed","Prolific","AI5_EP",3.66666666666667,"AI"
47,"Disclosed","Prolific","AI6_EP",3.66666666666667,"AI"
47,"Disclosed","Prolific","AI7_EP",3.66666666666667,"AI"
47,"Disclosed","Prolific","AI8_EP",3.33333333333333,"AI"
47,"Disclosed","Prolific","AI9_EP",3.66666666666667,"AI"
47,"Disclosed","Prolific","AI10_EP",3,"AI"
47,"Disclosed","Prolific","AI11_EP",3.66666666666667,"AI"
47,"Disclosed","Prolific","AI12_EP",3.33333333333333,"AI"
47,"Disclosed","Prolific","AI13_EP",3.33333333333333,"AI"
47,"Disclosed","Prolific","AI14_EP",3.33333333333333,"AI"
47,"Disclosed","Prolific","AI15_EP",4,"AI"
47,"Disclosed","Prolific","Human1_EP",4,"Human"
47,"Disclosed","Prolific","Human2_EP",3.33333333333333,"Human"
47,"Disclosed","Prolific","Human3_EP",3.66666666666667,"Human"
47,"Disclosed","Prolific","Human4_EP",3.66666666666667,"Human"
47,"Disclosed","Prolific","Human5_EP",4,"Human"
47,"Disclosed","Prolific","Human6_EP",4,"Human"
47,"Disclosed","Prolific","Human7_EP",3.66666666666667,"Human"
47,"Disclosed","Prolific","Human8_EP",3.66666666666667,"Human"
47,"Disclosed","Prolific","Human9_EP",3.33333333333333,"Human"
47,"Disclosed","Prolific","Human10_EP",3.33333333333333,"Human"
47,"Disclosed","Prolific","Human11_EP",3.33333333333333,"Human"
47,"Disclosed","Prolific","Human12_EP",3.66666666666667,"Human"
47,"Disclosed","Prolific","Human13_EP",3.66666666666667,"Human"
47,"Disclosed","Prolific","Human14_EP",3.33333333333333,"Human"
47,"Disclosed","Prolific","Human15_EP",3.66666666666667,"Human"
48,"Disclosed","Prolific","AI1_EP",4.33333333333333,"AI"
48,"Disclosed","Prolific","AI2_EP",4.33333333333333,"AI"
48,"Disclosed","Prolific","AI3_EP",4.66666666666667,"AI"
48,"Disclosed","Prolific","AI4_EP",5,"AI"
48,"Disclosed","Prolific","AI5_EP",4,"AI"
48,"Disclosed","Prolific","AI6_EP",3.66666666666667,"AI"
48,"Disclosed","Prolific","AI7_EP",4.33333333333333,"AI"
48,"Disclosed","Prolific","AI8_EP",3,"AI"
48,"Disclosed","Prolific","AI9_EP",4,"AI"
48,"Disclosed","Prolific","AI10_EP",3.33333333333333,"AI"
48,"Disclosed","Prolific","AI11_EP",4,"AI"
48,"Disclosed","Prolific","AI12_EP",2.66666666666667,"AI"
48,"Disclosed","Prolific","AI13_EP",3.66666666666667,"AI"
48,"Disclosed","Prolific","AI14_EP",4.33333333333333,"AI"
48,"Disclosed","Prolific","AI15_EP",4.33333333333333,"AI"
48,"Disclosed","Prolific","Human1_EP",3.33333333333333,"Human"
48,"Disclosed","Prolific","Human2_EP",4.33333333333333,"Human"
48,"Disclosed","Prolific","Human3_EP",3,"Human"
48,"Disclosed","Prolific","Human4_EP",4.66666666666667,"Human"
48,"Disclosed","Prolific","Human5_EP",4.66666666666667,"Human"
48,"Disclosed","Prolific","Human6_EP",4,"Human"
48,"Disclosed","Prolific","Human7_EP",5,"Human"
48,"Disclosed","Prolific","Human8_EP",4.66666666666667,"Human"
48,"Disclosed","Prolific","Human9_EP",5,"Human"
48,"Disclosed","Prolific","Human10_EP",4,"Human"
48,"Disclosed","Prolific","Human11_EP",4.66666666666667,"Human"
48,"Disclosed","Prolific","Human12_EP",5,"Human"
48,"Disclosed","Prolific","Human13_EP",4,"Human"
48,"Disclosed","Prolific","Human14_EP",4.66666666666667,"Human"
48,"Disclosed","Prolific","Human15_EP",4,"Human"
49,"Disclosed","Prolific","AI1_EP",4.66666666666667,"AI"
49,"Disclosed","Prolific","AI2_EP",4,"AI"
49,"Disclosed","Prolific","AI3_EP",2.66666666666667,"AI"
49,"Disclosed","Prolific","AI4_EP",4.66666666666667,"AI"
49,"Disclosed","Prolific","AI5_EP",5,"AI"
49,"Disclosed","Prolific","AI6_EP",4.33333333333333,"AI"
49,"Disclosed","Prolific","AI7_EP",4.66666666666667,"AI"
49,"Disclosed","Prolific","AI8_EP",4.66666666666667,"AI"
49,"Disclosed","Prolific","AI9_EP",4.33333333333333,"AI"
49,"Disclosed","Prolific","AI10_EP",5,"AI"
49,"Disclosed","Prolific","AI11_EP",5,"AI"
49,"Disclosed","Prolific","AI12_EP",1.66666666666667,"AI"
49,"Disclosed","Prolific","AI13_EP",4.33333333333333,"AI"
49,"Disclosed","Prolific","AI14_EP",4.66666666666667,"AI"
49,"Disclosed","Prolific","AI15_EP",5,"AI"
49,"Disclosed","Prolific","Human1_EP",3.66666666666667,"Human"
49,"Disclosed","Prolific","Human2_EP",4.66666666666667,"Human"
49,"Disclosed","Prolific","Human3_EP",3.33333333333333,"Human"
49,"Disclosed","Prolific","Human4_EP",5,"Human"
49,"Disclosed","Prolific","Human5_EP",5,"Human"
49,"Disclosed","Prolific","Human6_EP",5,"Human"
49,"Disclosed","Prolific","Human7_EP",3.66666666666667,"Human"
49,"Disclosed","Prolific","Human8_EP",4,"Human"
49,"Disclosed","Prolific","Human9_EP",4.33333333333333,"Human"
49,"Disclosed","Prolific","Human10_EP",4.33333333333333,"Human"
49,"Disclosed","Prolific","Human11_EP",3.66666666666667,"Human"
49,"Disclosed","Prolific","Human12_EP",4.33333333333333,"Human"
49,"Disclosed","Prolific","Human13_EP",2.66666666666667,"Human"
49,"Disclosed","Prolific","Human14_EP",5,"Human"
49,"Disclosed","Prolific","Human15_EP",4.66666666666667,"Human"
50,"Not Disclosed","Prolific","AI1_EP",3,"AI"
50,"Not Disclosed","Prolific","AI2_EP",2.66666666666667,"AI"
50,"Not Disclosed","Prolific","AI3_EP",4,"AI"
50,"Not Disclosed","Prolific","AI4_EP",4,"AI"
50,"Not Disclosed","Prolific","AI5_EP",3,"AI"
50,"Not Disclosed","Prolific","AI6_EP",4,"AI"
50,"Not Disclosed","Prolific","AI7_EP",3.33333333333333,"AI"
50,"Not Disclosed","Prolific","AI8_EP",3.66666666666667,"AI"
50,"Not Disclosed","Prolific","AI9_EP",3.66666666666667,"AI"
50,"Not Disclosed","Prolific","AI10_EP",3,"AI"
50,"Not Disclosed","Prolific","AI11_EP",3,"AI"
50,"Not Disclosed","Prolific","AI12_EP",1.33333333333333,"AI"
50,"Not Disclosed","Prolific","AI13_EP",1.66666666666667,"AI"
50,"Not Disclosed","Prolific","AI14_EP",2,"AI"
50,"Not Disclosed","Prolific","AI15_EP",3.33333333333333,"AI"
50,"Not Disclosed","Prolific","Human1_EP",2,"Human"
50,"Not Disclosed","Prolific","Human2_EP",2.66666666666667,"Human"
50,"Not Disclosed","Prolific","Human3_EP",1.33333333333333,"Human"
50,"Not Disclosed","Prolific","Human4_EP",3.33333333333333,"Human"
50,"Not Disclosed","Prolific","Human5_EP",3.33333333333333,"Human"
50,"Not Disclosed","Prolific","Human6_EP",3,"Human"
50,"Not Disclosed","Prolific","Human7_EP",1.33333333333333,"Human"
50,"Not Disclosed","Prolific","Human8_EP",2,"Human"
50,"Not Disclosed","Prolific","Human9_EP",3.33333333333333,"Human"
50,"Not Disclosed","Prolific","Human10_EP",3,"Human"
50,"Not Disclosed","Prolific","Human11_EP",4,"Human"
50,"Not Disclosed","Prolific","Human12_EP",4,"Human"
50,"Not Disclosed","Prolific","Human13_EP",2.33333333333333,"Human"
50,"Not Disclosed","Prolific","Human14_EP",2,"Human"
50,"Not Disclosed","Prolific","Human15_EP",2,"Human"
51,"Disclosed","Prolific","AI1_EP",3.66666666666667,"AI"
51,"Disclosed","Prolific","AI2_EP",4.33333333333333,"AI"
51,"Disclosed","Prolific","AI3_EP",4,"AI"
51,"Disclosed","Prolific","AI4_EP",3.66666666666667,"AI"
51,"Disclosed","Prolific","AI5_EP",4,"AI"
51,"Disclosed","Prolific","AI6_EP",4.33333333333333,"AI"
51,"Disclosed","Prolific","AI7_EP",4.33333333333333,"AI"
51,"Disclosed","Prolific","AI8_EP",4.33333333333333,"AI"
51,"Disclosed","Prolific","AI9_EP",5,"AI"
51,"Disclosed","Prolific","AI10_EP",4.66666666666667,"AI"
51,"Disclosed","Prolific","AI11_EP",4.33333333333333,"AI"
51,"Disclosed","Prolific","AI12_EP",4,"AI"
51,"Disclosed","Prolific","AI13_EP",4.33333333333333,"AI"
51,"Disclosed","Prolific","AI14_EP",4,"AI"
51,"Disclosed","Prolific","AI15_EP",4.66666666666667,"AI"
51,"Disclosed","Prolific","Human1_EP",4.33333333333333,"Human"
51,"Disclosed","Prolific","Human2_EP",5,"Human"
51,"Disclosed","Prolific","Human3_EP",4.33333333333333,"Human"
51,"Disclosed","Prolific","Human4_EP",4.33333333333333,"Human"
51,"Disclosed","Prolific","Human5_EP",4.66666666666667,"Human"
51,"Disclosed","Prolific","Human6_EP",4.66666666666667,"Human"
51,"Disclosed","Prolific","Human7_EP",4.33333333333333,"Human"
51,"Disclosed","Prolific","Human8_EP",4.33333333333333,"Human"
51,"Disclosed","Prolific","Human9_EP",4.33333333333333,"Human"
51,"Disclosed","Prolific","Human10_EP",4.66666666666667,"Human"
51,"Disclosed","Prolific","Human11_EP",4.33333333333333,"Human"
51,"Disclosed","Prolific","Human12_EP",4.66666666666667,"Human"
51,"Disclosed","Prolific","Human13_EP",4.33333333333333,"Human"
51,"Disclosed","Prolific","Human14_EP",4.66666666666667,"Human"
51,"Disclosed","Prolific","Human15_EP",4.66666666666667,"Human"
52,"Not Disclosed","Prolific","AI1_EP",4.66666666666667,"AI"
52,"Not Disclosed","Prolific","AI2_EP",4.66666666666667,"AI"
52,"Not Disclosed","Prolific","AI3_EP",4.66666666666667,"AI"
52,"Not Disclosed","Prolific","AI4_EP",5,"AI"
52,"Not Disclosed","Prolific","AI5_EP",5,"AI"
52,"Not Disclosed","Prolific","AI6_EP",5,"AI"
52,"Not Disclosed","Prolific","AI7_EP",5,"AI"
52,"Not Disclosed","Prolific","AI8_EP",4,"AI"
52,"Not Disclosed","Prolific","AI9_EP",5,"AI"
52,"Not Disclosed","Prolific","AI10_EP",5,"AI"
52,"Not Disclosed","Prolific","AI11_EP",5,"AI"
52,"Not Disclosed","Prolific","AI12_EP",3,"AI"
52,"Not Disclosed","Prolific","AI13_EP",5,"AI"
52,"Not Disclosed","Prolific","AI14_EP",5,"AI"
52,"Not Disclosed","Prolific","AI15_EP",5,"AI"
52,"Not Disclosed","Prolific","Human1_EP",5,"Human"
52,"Not Disclosed","Prolific","Human2_EP",5,"Human"
52,"Not Disclosed","Prolific","Human3_EP",4,"Human"
52,"Not Disclosed","Prolific","Human4_EP",5,"Human"
52,"Not Disclosed","Prolific","Human5_EP",4.66666666666667,"Human"
52,"Not Disclosed","Prolific","Human6_EP",5,"Human"
52,"Not Disclosed","Prolific","Human7_EP",5,"Human"
52,"Not Disclosed","Prolific","Human8_EP",5,"Human"
52,"Not Disclosed","Prolific","Human9_EP",5,"Human"
52,"Not Disclosed","Prolific","Human10_EP",5,"Human"
52,"Not Disclosed","Prolific","Human11_EP",4.66666666666667,"Human"
52,"Not Disclosed","Prolific","Human12_EP",5,"Human"
52,"Not Disclosed","Prolific","Human13_EP",3,"Human"
52,"Not Disclosed","Prolific","Human14_EP",5,"Human"
52,"Not Disclosed","Prolific","Human15_EP",4,"Human"
53,"Not Disclosed","Prolific","AI1_EP",4,"AI"
53,"Not Disclosed","Prolific","AI2_EP",4.66666666666667,"AI"
53,"Not Disclosed","Prolific","AI3_EP",4,"AI"
53,"Not Disclosed","Prolific","AI4_EP",4.66666666666667,"AI"
53,"Not Disclosed","Prolific","AI5_EP",3.66666666666667,"AI"
53,"Not Disclosed","Prolific","AI6_EP",4.66666666666667,"AI"
53,"Not Disclosed","Prolific","AI7_EP",4.66666666666667,"AI"
53,"Not Disclosed","Prolific","AI8_EP",4,"AI"
53,"Not Disclosed","Prolific","AI9_EP",3.66666666666667,"AI"
53,"Not Disclosed","Prolific","AI10_EP",3.66666666666667,"AI"
53,"Not Disclosed","Prolific","AI11_EP",3.66666666666667,"AI"
53,"Not Disclosed","Prolific","AI12_EP",4.33333333333333,"AI"
53,"Not Disclosed","Prolific","AI13_EP",4.66666666666667,"AI"
53,"Not Disclosed","Prolific","AI14_EP",4.66666666666667,"AI"
53,"Not Disclosed","Prolific","AI15_EP",5,"AI"
53,"Not Disclosed","Prolific","Human1_EP",4,"Human"
53,"Not Disclosed","Prolific","Human2_EP",4.66666666666667,"Human"
53,"Not Disclosed","Prolific","Human3_EP",3.66666666666667,"Human"
53,"Not Disclosed","Prolific","Human4_EP",4.66666666666667,"Human"
53,"Not Disclosed","Prolific","Human5_EP",4,"Human"
53,"Not Disclosed","Prolific","Human6_EP",3,"Human"
53,"Not Disclosed","Prolific","Human7_EP",3,"Human"
53,"Not Disclosed","Prolific","Human8_EP",4.66666666666667,"Human"
53,"Not Disclosed","Prolific","Human9_EP",4.33333333333333,"Human"
53,"Not Disclosed","Prolific","Human10_EP",4.33333333333333,"Human"
53,"Not Disclosed","Prolific","Human11_EP",4,"Human"
53,"Not Disclosed","Prolific","Human12_EP",4.33333333333333,"Human"
53,"Not Disclosed","Prolific","Human13_EP",3.66666666666667,"Human"
53,"Not Disclosed","Prolific","Human14_EP",4,"Human"
53,"Not Disclosed","Prolific","Human15_EP",5,"Human"
54,"Disclosed","Prolific","AI1_EP",4,"AI"
54,"Disclosed","Prolific","AI2_EP",3,"AI"
54,"Disclosed","Prolific","AI3_EP",2,"AI"
54,"Disclosed","Prolific","AI4_EP",5,"AI"
54,"Disclosed","Prolific","AI5_EP",4,"AI"
54,"Disclosed","Prolific","AI6_EP",5,"AI"
54,"Disclosed","Prolific","AI7_EP",5,"AI"
54,"Disclosed","Prolific","AI8_EP",4.33333333333333,"AI"
54,"Disclosed","Prolific","AI9_EP",5,"AI"
54,"Disclosed","Prolific","AI10_EP",4.66666666666667,"AI"
54,"Disclosed","Prolific","AI11_EP",5,"AI"
54,"Disclosed","Prolific","AI12_EP",2.33333333333333,"AI"
54,"Disclosed","Prolific","AI13_EP",2.66666666666667,"AI"
54,"Disclosed","Prolific","AI14_EP",2.66666666666667,"AI"
54,"Disclosed","Prolific","AI15_EP",3,"AI"
54,"Disclosed","Prolific","Human1_EP",5,"Human"
54,"Disclosed","Prolific","Human2_EP",4.66666666666667,"Human"
54,"Disclosed","Prolific","Human3_EP",4.33333333333333,"Human"
54,"Disclosed","Prolific","Human4_EP",5,"Human"
54,"Disclosed","Prolific","Human5_EP",4.33333333333333,"Human"
54,"Disclosed","Prolific","Human6_EP",4,"Human"
54,"Disclosed","Prolific","Human7_EP",5,"Human"
54,"Disclosed","Prolific","Human8_EP",4.33333333333333,"Human"
54,"Disclosed","Prolific","Human9_EP",3.33333333333333,"Human"
54,"Disclosed","Prolific","Human10_EP",5,"Human"
54,"Disclosed","Prolific","Human11_EP",5,"Human"
54,"Disclosed","Prolific","Human12_EP",5,"Human"
54,"Disclosed","Prolific","Human13_EP",3,"Human"
54,"Disclosed","Prolific","Human14_EP",5,"Human"
54,"Disclosed","Prolific","Human15_EP",5,"Human"
55,"Not Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
55,"Not Disclosed","SONA","AI2_EP",3.66666666666667,"AI"
55,"Not Disclosed","SONA","AI3_EP",4,"AI"
55,"Not Disclosed","SONA","AI4_EP",5,"AI"
55,"Not Disclosed","SONA","AI5_EP",5,"AI"
55,"Not Disclosed","SONA","AI6_EP",4.66666666666667,"AI"
55,"Not Disclosed","SONA","AI7_EP",5,"AI"
55,"Not Disclosed","SONA","AI8_EP",3.66666666666667,"AI"
55,"Not Disclosed","SONA","AI9_EP",5,"AI"
55,"Not Disclosed","SONA","AI10_EP",4.33333333333333,"AI"
55,"Not Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
55,"Not Disclosed","SONA","AI12_EP",3.33333333333333,"AI"
55,"Not Disclosed","SONA","AI13_EP",3.66666666666667,"AI"
55,"Not Disclosed","SONA","AI14_EP",4,"AI"
55,"Not Disclosed","SONA","AI15_EP",4,"AI"
55,"Not Disclosed","SONA","Human1_EP",3,"Human"
55,"Not Disclosed","SONA","Human2_EP",4,"Human"
55,"Not Disclosed","SONA","Human3_EP",2.66666666666667,"Human"
55,"Not Disclosed","SONA","Human4_EP",4.66666666666667,"Human"
55,"Not Disclosed","SONA","Human5_EP",4,"Human"
55,"Not Disclosed","SONA","Human6_EP",4.33333333333333,"Human"
55,"Not Disclosed","SONA","Human7_EP",3.66666666666667,"Human"
55,"Not Disclosed","SONA","Human8_EP",4,"Human"
55,"Not Disclosed","SONA","Human9_EP",4,"Human"
55,"Not Disclosed","SONA","Human10_EP",4,"Human"
55,"Not Disclosed","SONA","Human11_EP",4,"Human"
55,"Not Disclosed","SONA","Human12_EP",4,"Human"
55,"Not Disclosed","SONA","Human13_EP",3.33333333333333,"Human"
55,"Not Disclosed","SONA","Human14_EP",4,"Human"
55,"Not Disclosed","SONA","Human15_EP",3.33333333333333,"Human"
56,"Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
56,"Disclosed","SONA","AI2_EP",4.33333333333333,"AI"
56,"Disclosed","SONA","AI3_EP",5,"AI"
56,"Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
56,"Disclosed","SONA","AI5_EP",4.66666666666667,"AI"
56,"Disclosed","SONA","AI6_EP",5,"AI"
56,"Disclosed","SONA","AI7_EP",4.66666666666667,"AI"
56,"Disclosed","SONA","AI8_EP",5,"AI"
56,"Disclosed","SONA","AI9_EP",5,"AI"
56,"Disclosed","SONA","AI10_EP",4.66666666666667,"AI"
56,"Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
56,"Disclosed","SONA","AI12_EP",4.33333333333333,"AI"
56,"Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
56,"Disclosed","SONA","AI14_EP",4.66666666666667,"AI"
56,"Disclosed","SONA","AI15_EP",5,"AI"
56,"Disclosed","SONA","Human1_EP",4.33333333333333,"Human"
56,"Disclosed","SONA","Human2_EP",4.66666666666667,"Human"
56,"Disclosed","SONA","Human3_EP",1.33333333333333,"Human"
56,"Disclosed","SONA","Human4_EP",4.66666666666667,"Human"
56,"Disclosed","SONA","Human5_EP",5,"Human"
56,"Disclosed","SONA","Human6_EP",5,"Human"
56,"Disclosed","SONA","Human7_EP",5,"Human"
56,"Disclosed","SONA","Human8_EP",4.66666666666667,"Human"
56,"Disclosed","SONA","Human9_EP",4.33333333333333,"Human"
56,"Disclosed","SONA","Human10_EP",4.66666666666667,"Human"
56,"Disclosed","SONA","Human11_EP",4.33333333333333,"Human"
56,"Disclosed","SONA","Human12_EP",4.66666666666667,"Human"
56,"Disclosed","SONA","Human13_EP",4,"Human"
56,"Disclosed","SONA","Human14_EP",4.33333333333333,"Human"
56,"Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
57,"Not Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
57,"Not Disclosed","SONA","AI2_EP",4.33333333333333,"AI"
57,"Not Disclosed","SONA","AI3_EP",4.33333333333333,"AI"
57,"Not Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
57,"Not Disclosed","SONA","AI5_EP",4.66666666666667,"AI"
57,"Not Disclosed","SONA","AI6_EP",4.66666666666667,"AI"
57,"Not Disclosed","SONA","AI7_EP",4.66666666666667,"AI"
57,"Not Disclosed","SONA","AI8_EP",4.66666666666667,"AI"
57,"Not Disclosed","SONA","AI9_EP",5,"AI"
57,"Not Disclosed","SONA","AI10_EP",4.66666666666667,"AI"
57,"Not Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
57,"Not Disclosed","SONA","AI12_EP",4.33333333333333,"AI"
57,"Not Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
57,"Not Disclosed","SONA","AI14_EP",4.66666666666667,"AI"
57,"Not Disclosed","SONA","AI15_EP",5,"AI"
57,"Not Disclosed","SONA","Human1_EP",4,"Human"
57,"Not Disclosed","SONA","Human2_EP",4,"Human"
57,"Not Disclosed","SONA","Human3_EP",4.66666666666667,"Human"
57,"Not Disclosed","SONA","Human4_EP",4,"Human"
57,"Not Disclosed","SONA","Human5_EP",4.33333333333333,"Human"
57,"Not Disclosed","SONA","Human6_EP",4.33333333333333,"Human"
57,"Not Disclosed","SONA","Human7_EP",4.33333333333333,"Human"
57,"Not Disclosed","SONA","Human8_EP",5,"Human"
57,"Not Disclosed","SONA","Human9_EP",4.66666666666667,"Human"
57,"Not Disclosed","SONA","Human10_EP",4.66666666666667,"Human"
57,"Not Disclosed","SONA","Human11_EP",5,"Human"
57,"Not Disclosed","SONA","Human12_EP",5,"Human"
57,"Not Disclosed","SONA","Human13_EP",4.33333333333333,"Human"
57,"Not Disclosed","SONA","Human14_EP",4.33333333333333,"Human"
57,"Not Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
58,"Not Disclosed","SONA","AI1_EP",4,"AI"
58,"Not Disclosed","SONA","AI2_EP",3.33333333333333,"AI"
58,"Not Disclosed","SONA","AI3_EP",3.66666666666667,"AI"
58,"Not Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
58,"Not Disclosed","SONA","AI5_EP",4,"AI"
58,"Not Disclosed","SONA","AI6_EP",4,"AI"
58,"Not Disclosed","SONA","AI7_EP",4.66666666666667,"AI"
58,"Not Disclosed","SONA","AI8_EP",4.66666666666667,"AI"
58,"Not Disclosed","SONA","AI9_EP",4.66666666666667,"AI"
58,"Not Disclosed","SONA","AI10_EP",4.33333333333333,"AI"
58,"Not Disclosed","SONA","AI11_EP",4.33333333333333,"AI"
58,"Not Disclosed","SONA","AI12_EP",2.33333333333333,"AI"
58,"Not Disclosed","SONA","AI13_EP",3,"AI"
58,"Not Disclosed","SONA","AI14_EP",4.33333333333333,"AI"
58,"Not Disclosed","SONA","AI15_EP",3.66666666666667,"AI"
58,"Not Disclosed","SONA","Human1_EP",3,"Human"
58,"Not Disclosed","SONA","Human2_EP",3.66666666666667,"Human"
58,"Not Disclosed","SONA","Human3_EP",3.33333333333333,"Human"
58,"Not Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
58,"Not Disclosed","SONA","Human5_EP",4,"Human"
58,"Not Disclosed","SONA","Human6_EP",4.33333333333333,"Human"
58,"Not Disclosed","SONA","Human7_EP",5,"Human"
58,"Not Disclosed","SONA","Human8_EP",4,"Human"
58,"Not Disclosed","SONA","Human9_EP",4,"Human"
58,"Not Disclosed","SONA","Human10_EP",4.66666666666667,"Human"
58,"Not Disclosed","SONA","Human11_EP",5,"Human"
58,"Not Disclosed","SONA","Human12_EP",4.66666666666667,"Human"
58,"Not Disclosed","SONA","Human13_EP",3.66666666666667,"Human"
58,"Not Disclosed","SONA","Human14_EP",5,"Human"
58,"Not Disclosed","SONA","Human15_EP",2.33333333333333,"Human"
59,"Not Disclosed","SONA","AI1_EP",5,"AI"
59,"Not Disclosed","SONA","AI2_EP",4.66666666666667,"AI"
59,"Not Disclosed","SONA","AI3_EP",5,"AI"
59,"Not Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
59,"Not Disclosed","SONA","AI5_EP",5,"AI"
59,"Not Disclosed","SONA","AI6_EP",5,"AI"
59,"Not Disclosed","SONA","AI7_EP",5,"AI"
59,"Not Disclosed","SONA","AI8_EP",5,"AI"
59,"Not Disclosed","SONA","AI9_EP",5,"AI"
59,"Not Disclosed","SONA","AI10_EP",5,"AI"
59,"Not Disclosed","SONA","AI11_EP",5,"AI"
59,"Not Disclosed","SONA","AI12_EP",4.66666666666667,"AI"
59,"Not Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
59,"Not Disclosed","SONA","AI14_EP",5,"AI"
59,"Not Disclosed","SONA","AI15_EP",5,"AI"
59,"Not Disclosed","SONA","Human1_EP",4.66666666666667,"Human"
59,"Not Disclosed","SONA","Human2_EP",5,"Human"
59,"Not Disclosed","SONA","Human3_EP",5,"Human"
59,"Not Disclosed","SONA","Human4_EP",5,"Human"
59,"Not Disclosed","SONA","Human5_EP",5,"Human"
59,"Not Disclosed","SONA","Human6_EP",5,"Human"
59,"Not Disclosed","SONA","Human7_EP",4.66666666666667,"Human"
